sentence_id,sentence,n_digits
b_9350,small green 173201,6
b_9351,small yellow 173201,6
b_9352,large red 389666,6
b_9353,large blue 389666,6
b_9354,large green 389666,6
b_9355,large yellow 389666,6
b_9356,small red 389666,6
b_9357,small blue 389666,6
b_9358,small green 389666,6
b_9359,small yellow 389666,6
b_9360,large red 910208,6
b_9361,large blue 910208,6
b_9362,large green 910208,6
b_9363,large yellow 910208,6
b_9364,small red 910208,6
b_9365,small blue 910208,6
b_9366,small green 910208,6
b_9367,small yellow 910208,6
b_9368,large red 928381,6
b_9369,large blue 928381,6
b_9370,large green 928381,6
b_9371,large yellow 928381,6
b_9372,small red 928381,6
b_9373,small blue 928381,6
b_9374,small green 928381,6
b_9375,small yellow 928381,6
b_9376,large red 995916,6
b_9377,large blue 995916,6
b_9378,large green 995916,6
b_9379,large yellow 995916,6
b_9380,small red 995916,6
b_9381,small blue 995916,6
b_9382,small green 995916,6
b_9383,small yellow 995916,6
b_9384,large red 535098,6
b_9385,large blue 535098,6
b_9386,large green 535098,6
b_9387,large yellow 535098,6
b_9388,small red 535098,6
b_9389,small blue 535098,6
b_9390,small green 535098,6
b_9391,small yellow 535098,6
b_9392,large red 456385,6
b_9393,large blue 456385,6
b_9394,large green 456385,6
b_9395,large yellow 456385,6
b_9396,small red 456385,6
b_9397,small blue 456385,6
b_9398,small green 456385,6
b_9399,small yellow 456385,6
b_9400,large red 925981,6
b_9401,large blue 925981,6
b_9402,large green 925981,6
b_9403,large yellow 925981,6
b_9404,small red 925981,6
b_9405,small blue 925981,6
b_9406,small green 925981,6
b_9407,small yellow 925981,6
b_9408,large red 632401,6
b_9409,large blue 632401,6
b_9410,large green 632401,6
b_9411,large yellow 632401,6
b_9412,small red 632401,6
b_9413,small blue 632401,6
b_9414,small green 632401,6
b_9415,small yellow 632401,6
b_9416,large red 380150,6
b_9417,large blue 380150,6
b_9418,large green 380150,6
b_9419,large yellow 380150,6
b_9420,small red 380150,6
b_9421,small blue 380150,6
b_9422,small green 380150,6
b_9423,small yellow 380150,6
b_9424,large red 960408,6
b_9425,large blue 960408,6
b_9426,large green 960408,6
b_9427,large yellow 960408,6
b_9428,small red 960408,6
b_9429,small blue 960408,6
b_9430,small green 960408,6
b_9431,small yellow 960408,6
b_9432,large red 102689,6
b_9433,large blue 102689,6
b_9434,large green 102689,6
b_9435,large yellow 102689,6
b_9436,small red 102689,6
b_9437,small blue 102689,6
b_9438,small green 102689,6
b_9439,small yellow 102689,6
b_9440,large red 396578,6
b_9441,large blue 396578,6
b_9442,large green 396578,6
b_9443,large yellow 396578,6
b_9444,small red 396578,6
b_9445,small blue 396578,6
b_9446,small green 396578,6
b_9447,small yellow 396578,6
b_9448,large red 861319,6
b_9449,large blue 861319,6
b_9450,large green 861319,6
b_9451,large yellow 861319,6
b_9452,small red 861319,6
b_9453,small blue 861319,6
b_9454,small green 861319,6
b_9455,small yellow 861319,6
b_9456,large red 413058,6
b_9457,large blue 413058,6
b_9458,large green 413058,6
b_9459,large yellow 413058,6
b_9460,small red 413058,6
b_9461,small blue 413058,6
b_9462,small green 413058,6
b_9463,small yellow 413058,6
b_9464,large red 978157,6
b_9465,large blue 978157,6
b_9466,large green 978157,6
b_9467,large yellow 978157,6
b_9468,small red 978157,6
b_9469,small blue 978157,6
b_9470,small green 978157,6
b_9471,small yellow 978157,6
b_9472,large red 715448,6
b_9473,large blue 715448,6
b_9474,large green 715448,6
b_9475,large yellow 715448,6
b_9476,small red 715448,6
b_9477,small blue 715448,6
b_9478,small green 715448,6
b_9479,small yellow 715448,6
b_9480,large red 708093,6
b_9481,large blue 708093,6
b_9482,large green 708093,6
b_9483,large yellow 708093,6
b_9484,small red 708093,6
b_9485,small blue 708093,6
b_9486,small green 708093,6
b_9487,small yellow 708093,6
b_9488,large red 791998,6
b_9489,large blue 791998,6
b_9490,large green 791998,6
b_9491,large yellow 791998,6
b_9492,small red 791998,6
b_9493,small blue 791998,6
b_9494,small green 791998,6
b_9495,small yellow 791998,6
b_9496,large red 613425,6
b_9497,large blue 613425,6
b_9498,large green 613425,6
b_9499,large yellow 613425,6
b_9500,small red 613425,6
b_9501,small blue 613425,6
b_9502,small green 613425,6
b_9503,small yellow 613425,6
b_9504,large red 255813,6
b_9505,large blue 255813,6
b_9506,large green 255813,6
b_9507,large yellow 255813,6
b_9508,small red 255813,6
b_9509,small blue 255813,6
b_9510,small green 255813,6
b_9511,small yellow 255813,6
b_9512,large red 568238,6
b_9513,large blue 568238,6
b_9514,large green 568238,6
b_9515,large yellow 568238,6
b_9516,small red 568238,6
b_9517,small blue 568238,6
b_9518,small green 568238,6
b_9519,small yellow 568238,6
b_9520,large red 664742,6
b_9521,large blue 664742,6
b_9522,large green 664742,6
b_9523,large yellow 664742,6
b_9524,small red 664742,6
b_9525,small blue 664742,6
b_9526,small green 664742,6
b_9527,small yellow 664742,6
b_9528,large red 607868,6
b_9529,large blue 607868,6
b_9530,large green 607868,6
b_9531,large yellow 607868,6
b_9532,small red 607868,6
b_9533,small blue 607868,6
b_9534,small green 607868,6
b_9535,small yellow 607868,6
b_9536,large red 461888,6
b_9537,large blue 461888,6
b_9538,large green 461888,6
b_9539,large yellow 461888,6
b_9540,small red 461888,6
b_9541,small blue 461888,6
b_9542,small green 461888,6
b_9543,small yellow 461888,6
b_9544,large red 448588,6
b_9545,large blue 448588,6
b_9546,large green 448588,6
b_9547,large yellow 448588,6
b_9548,small red 448588,6
b_9549,small blue 448588,6
b_9550,small green 448588,6
b_9551,small yellow 448588,6
b_9552,large red 678727,6
b_9553,large blue 678727,6
b_9554,large green 678727,6
b_9555,large yellow 678727,6
b_9556,small red 678727,6
b_9557,small blue 678727,6
b_9558,small green 678727,6
b_9559,small yellow 678727,6
b_9560,large red 899929,6
b_9561,large blue 899929,6
b_9562,large green 899929,6
b_9563,large yellow 899929,6
b_9564,small red 899929,6
b_9565,small blue 899929,6
b_9566,small green 899929,6
b_9567,small yellow 899929,6
b_9568,large red 669827,6
b_9569,large blue 669827,6
b_9570,large green 669827,6
b_9571,large yellow 669827,6
b_9572,small red 669827,6
b_9573,small blue 669827,6
b_9574,small green 669827,6
b_9575,small yellow 669827,6
b_9576,large red 495533,6
b_9577,large blue 495533,6
b_9578,large green 495533,6
b_9579,large yellow 495533,6
b_9580,small red 495533,6
b_9581,small blue 495533,6
b_9582,small green 495533,6
b_9583,small yellow 495533,6
b_9584,large red 577463,6
b_9585,large blue 577463,6
b_9586,large green 577463,6
b_9587,large yellow 577463,6
b_9588,small red 577463,6
b_9589,small blue 577463,6
b_9590,small green 577463,6
b_9591,small yellow 577463,6
b_9592,large red 437408,6
b_9593,large blue 437408,6
b_9594,large green 437408,6
b_9595,large yellow 437408,6
b_9596,small red 437408,6
b_9597,small blue 437408,6
b_9598,small green 437408,6
b_9599,small yellow 437408,6
b_9600,large red 297816,6
b_9601,large blue 297816,6
b_9602,large green 297816,6
b_9603,large yellow 297816,6
b_9604,small red 297816,6
b_9605,small blue 297816,6
b_9606,small green 297816,6
b_9607,small yellow 297816,6
b_9608,large red 831380,6
b_9609,large blue 831380,6
b_9610,large green 831380,6
b_9611,large yellow 831380,6
b_9612,small red 831380,6
b_9613,small blue 831380,6
b_9614,small green 831380,6
b_9615,small yellow 831380,6
b_9616,large red 350405,6
b_9617,large blue 350405,6
b_9618,large green 350405,6
b_9619,large yellow 350405,6
b_9620,small red 350405,6
b_9621,small blue 350405,6
b_9622,small green 350405,6
b_9623,small yellow 350405,6
b_9624,large red 699573,6
b_9625,large blue 699573,6
b_9626,large green 699573,6
b_9627,large yellow 699573,6
b_9628,small red 699573,6
b_9629,small blue 699573,6
b_9630,small green 699573,6
b_9631,small yellow 699573,6
b_9632,large red 501574,6
b_9633,large blue 501574,6
b_9634,large green 501574,6
b_9635,large yellow 501574,6
b_9636,small red 501574,6
b_9637,small blue 501574,6
b_9638,small green 501574,6
b_9639,small yellow 501574,6
b_9640,large red 344907,6
b_9641,large blue 344907,6
b_9642,large green 344907,6
b_9643,large yellow 344907,6
b_9644,small red 344907,6
b_9645,small blue 344907,6
b_9646,small green 344907,6
b_9647,small yellow 344907,6
b_9648,large red 997594,6
b_9649,large blue 997594,6
b_9650,large green 997594,6
b_9651,large yellow 997594,6
b_9652,small red 997594,6
b_9653,small blue 997594,6
b_9654,small green 997594,6
b_9655,small yellow 997594,6
b_9656,large red 913217,6
b_9657,large blue 913217,6
b_9658,large green 913217,6
b_9659,large yellow 913217,6
b_9660,small red 913217,6
b_9661,small blue 913217,6
b_9662,small green 913217,6
b_9663,small yellow 913217,6
b_9664,large red 530728,6
b_9665,large blue 530728,6
b_9666,large green 530728,6
b_9667,large yellow 530728,6
b_9668,small red 530728,6
b_9669,small blue 530728,6
b_9670,small green 530728,6
b_9671,small yellow 530728,6
b_9672,large red 145767,6
b_9673,large blue 145767,6
b_9674,large green 145767,6
b_9675,large yellow 145767,6
b_9676,small red 145767,6
b_9677,small blue 145767,6
b_9678,small green 145767,6
b_9679,small yellow 145767,6
b_9680,large red 433632,6
b_9681,large blue 433632,6
b_9682,large green 433632,6
b_9683,large yellow 433632,6
b_9684,small red 433632,6
b_9685,small blue 433632,6
b_9686,small green 433632,6
b_9687,small yellow 433632,6
b_9688,large red 880879,6
b_9689,large blue 880879,6
b_9690,large green 880879,6
b_9691,large yellow 880879,6
b_9692,small red 880879,6
b_9693,small blue 880879,6
b_9694,small green 880879,6
b_9695,small yellow 880879,6
b_9696,large red 595951,6
b_9697,large blue 595951,6
b_9698,large green 595951,6
b_9699,large yellow 595951,6
b_9700,small red 595951,6
b_9701,small blue 595951,6
b_9702,small green 595951,6
b_9703,small yellow 595951,6
b_9704,large red 839485,6
b_9705,large blue 839485,6
b_9706,large green 839485,6
b_9707,large yellow 839485,6
b_9708,small red 839485,6
b_9709,small blue 839485,6
b_9710,small green 839485,6
b_9711,small yellow 839485,6
b_9712,large red 950823,6
b_9713,large blue 950823,6
b_9714,large green 950823,6
b_9715,large yellow 950823,6
b_9716,small red 950823,6
b_9717,small blue 950823,6
b_9718,small green 950823,6
b_9719,small yellow 950823,6
b_9720,large red 499749,6
b_9721,large blue 499749,6
b_9722,large green 499749,6
b_9723,large yellow 499749,6
b_9724,small red 499749,6
b_9725,small blue 499749,6
b_9726,small green 499749,6
b_9727,small yellow 499749,6
b_9728,large red 504832,6
b_9729,large blue 504832,6
b_9730,large green 504832,6
b_9731,large yellow 504832,6
b_9732,small red 504832,6
b_9733,small blue 504832,6
b_9734,small green 504832,6
b_9735,small yellow 504832,6
b_9736,large red 795928,6
b_9737,large blue 795928,6
b_9738,large green 795928,6
b_9739,large yellow 795928,6
b_9740,small red 795928,6
b_9741,small blue 795928,6
b_9742,small green 795928,6
b_9743,small yellow 795928,6
b_9744,large red 930884,6
b_9745,large blue 930884,6
b_9746,large green 930884,6
b_9747,large yellow 930884,6
b_9748,small red 930884,6
b_9749,small blue 930884,6
b_9750,small green 930884,6
b_9751,small yellow 930884,6
b_9752,large red 960616,6
b_9753,large blue 960616,6
b_9754,large green 960616,6
b_9755,large yellow 960616,6
b_9756,small red 960616,6
b_9757,small blue 960616,6
b_9758,small green 960616,6
b_9759,small yellow 960616,6
b_9760,large red 783691,6
b_9761,large blue 783691,6
b_9762,large green 783691,6
b_9763,large yellow 783691,6
b_9764,small red 783691,6
b_9765,small blue 783691,6
b_9766,small green 783691,6
b_9767,small yellow 783691,6
b_9768,large red 259493,6
b_9769,large blue 259493,6
b_9770,large green 259493,6
b_9771,large yellow 259493,6
b_9772,small red 259493,6
b_9773,small blue 259493,6
b_9774,small green 259493,6
b_9775,small yellow 259493,6
b_9776,large red 619389,6
b_9777,large blue 619389,6
b_9778,large green 619389,6
b_9779,large yellow 619389,6
b_9780,small red 619389,6
b_9781,small blue 619389,6
b_9782,small green 619389,6
b_9783,small yellow 619389,6
b_9784,large red 138817,6
b_9785,large blue 138817,6
b_9786,large green 138817,6
b_9787,large yellow 138817,6
b_9788,small red 138817,6
b_9789,small blue 138817,6
b_9790,small green 138817,6
b_9791,small yellow 138817,6
b_9792,large red 232378,6
b_9793,large blue 232378,6
b_9794,large green 232378,6
b_9795,large yellow 232378,6
b_9796,small red 232378,6
b_9797,small blue 232378,6
b_9798,small green 232378,6
b_9799,small yellow 232378,6
b_9800,large red 626690,6
b_9801,large blue 626690,6
b_9802,large green 626690,6
b_9803,large yellow 626690,6
b_9804,small red 626690,6
b_9805,small blue 626690,6
b_9806,small green 626690,6
b_9807,small yellow 626690,6
b_9808,large red 718849,6
b_9809,large blue 718849,6
b_9810,large green 718849,6
b_9811,large yellow 718849,6
b_9812,small red 718849,6
b_9813,small blue 718849,6
b_9814,small green 718849,6
b_9815,small yellow 718849,6
b_9816,large red 448121,6
b_9817,large blue 448121,6
b_9818,large green 448121,6
b_9819,large yellow 448121,6
b_9820,small red 448121,6
b_9821,small blue 448121,6
b_9822,small green 448121,6
b_9823,small yellow 448121,6
b_9824,large red 205239,6
b_9825,large blue 205239,6
b_9826,large green 205239,6
b_9827,large yellow 205239,6
b_9828,small red 205239,6
b_9829,small blue 205239,6
b_9830,small green 205239,6
b_9831,small yellow 205239,6
b_9832,large red 986088,6
b_9833,large blue 986088,6
b_9834,large green 986088,6
b_9835,large yellow 986088,6
b_9836,small red 986088,6
b_9837,small blue 986088,6
b_9838,small green 986088,6
b_9839,small yellow 986088,6
b_9840,large red 561694,6
b_9841,large blue 561694,6
b_9842,large green 561694,6
b_9843,large yellow 561694,6
b_9844,small red 561694,6
b_9845,small blue 561694,6
b_9846,small green 561694,6
b_9847,small yellow 561694,6
b_9848,large red 204555,6
b_9849,large blue 204555,6
b_9850,large green 204555,6
b_9851,large yellow 204555,6
b_9852,small red 204555,6
b_9853,small blue 204555,6
b_9854,small green 204555,6
b_9855,small yellow 204555,6
b_9856,large red 651499,6
b_9857,large blue 651499,6
b_9858,large green 651499,6
b_9859,large yellow 651499,6
b_9860,small red 651499,6
b_9861,small blue 651499,6
b_9862,small green 651499,6
b_9863,small yellow 651499,6
b_9864,large red 579123,6
b_9865,large blue 579123,6
b_9866,large green 579123,6
b_9867,large yellow 579123,6
b_9868,small red 579123,6
b_9869,small blue 579123,6
b_9870,small green 579123,6
b_9871,small yellow 579123,6
b_9872,large red 116093,6
b_9873,large blue 116093,6
b_9874,large green 116093,6
b_9875,large yellow 116093,6
b_9876,small red 116093,6
b_9877,small blue 116093,6
b_9878,small green 116093,6
b_9879,small yellow 116093,6
b_9880,large red 857537,6
b_9881,large blue 857537,6
b_9882,large green 857537,6
b_9883,large yellow 857537,6
b_9884,small red 857537,6
b_9885,small blue 857537,6
b_9886,small green 857537,6
b_9887,small yellow 857537,6
b_9888,large red 251157,6
b_9889,large blue 251157,6
b_9890,large green 251157,6
b_9891,large yellow 251157,6
b_9892,small red 251157,6
b_9893,small blue 251157,6
b_9894,small green 251157,6
b_9895,small yellow 251157,6
b_9896,large red 529893,6
b_9897,large blue 529893,6
b_9898,large green 529893,6
b_9899,large yellow 529893,6
b_9900,small red 529893,6
b_9901,small blue 529893,6
b_9902,small green 529893,6
b_9903,small yellow 529893,6
b_9904,large red 786587,6
b_9905,large blue 786587,6
b_9906,large green 786587,6
b_9907,large yellow 786587,6
b_9908,small red 786587,6
b_9909,small blue 786587,6
b_9910,small green 786587,6
b_9911,small yellow 786587,6
